# ---------------------------------- WARNING ----------------------------------------,,,,
# The data you have obtained from this automated U.S. Geological Survey database,,,,
# have not received Director's approval and as such are provisional and subject to,,,,
# revision.  The data are released on the condition that neither the USGS nor the,,,,
# United States Government may be held liable for any damages resulting from its use.,,,,
# Additional info: http://waterdata.usgs.gov/or/nwis/help/?provisional,,,,
#,,,,
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info,,,,
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info,,,,
#,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,
# retrieved: 2008-11-24 17:47:38 EST,,,,
#,,,,
# Data for the following site(s) are contained in this file,,,,
"#    USGS 14158500 MCKENZIE RIVER AT OUTLET OF CLEAR LAKE, OR",,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 14158500,,,,
#    DD parameter statistic   Description,,,,
"#    01   00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output: ,,,,
#     A  Approved for publication -- Processing and review completed.  ,,,,
#     P  Provisional data subject to revision.  ,,,,
#     e  Value has been estimated.  ,,,,
# ,,,,
5s,15s,16d,14n,10s
USGS,14158500,8/2/1914,264,A
USGS,14158500,8/3/1914,262,A
USGS,14158500,8/4/1914,262,A
USGS,14158500,8/5/1914,262,A
USGS,14158500,8/6/1914,258,A
USGS,14158500,8/7/1914,258,A
USGS,14158500,8/8/1914,256,A
USGS,14158500,8/9/1914,254,A
USGS,14158500,8/10/1914,252,A
USGS,14158500,8/11/1914,250,A
USGS,14158500,8/12/1914,250,A
USGS,14158500,8/13/1914,248,A
USGS,14158500,8/14/1914,248,A
USGS,14158500,8/15/1914,246,A
USGS,14158500,8/16/1914,244,A
USGS,14158500,8/17/1914,242,A
USGS,14158500,8/18/1914,240,A
USGS,14158500,8/19/1914,238,A
USGS,14158500,8/20/1914,238,A
USGS,14158500,8/21/1914,238,A
USGS,14158500,8/22/1914,234,A
USGS,14158500,8/23/1914,233,A
USGS,14158500,8/24/1914,232,A
USGS,14158500,8/25/1914,230,A
USGS,14158500,8/26/1914,230,A
USGS,14158500,8/27/1914,228,A
USGS,14158500,8/28/1914,226,A
USGS,14158500,8/29/1914,226,A
USGS,14158500,8/30/1914,223,A
USGS,14158500,8/31/1914,223,A
USGS,14158500,9/1/1914,223,A
USGS,14158500,9/2/1914,221,A
USGS,14158500,9/3/1914,219,A
USGS,14158500,9/4/1914,219,A
USGS,14158500,9/5/1914,219,A
USGS,14158500,9/6/1914,217,A
USGS,14158500,9/7/1914,221,A
USGS,14158500,9/8/1914,221,A
USGS,14158500,9/9/1914,217,A
USGS,14158500,9/10/1914,215,A
USGS,14158500,9/11/1914,215,A
USGS,14158500,9/12/1914,215,A
USGS,14158500,9/13/1914,215,A
USGS,14158500,9/14/1914,219,A
USGS,14158500,9/15/1914,232,A
USGS,14158500,9/16/1914,236,A
USGS,14158500,9/17/1914,246,A
USGS,14158500,9/18/1914,256,A
USGS,14158500,9/19/1914,272,A
USGS,14158500,9/20/1914,283,A
USGS,14158500,9/21/1914,290,A
USGS,14158500,9/22/1914,296,A
USGS,14158500,9/23/1914,300,A
USGS,14158500,9/24/1914,300,A
USGS,14158500,9/25/1914,296,A
USGS,14158500,9/26/1914,292,A
USGS,14158500,9/27/1914,281,A
USGS,14158500,9/28/1914,274,A
USGS,14158500,9/29/1914,268,A
USGS,14158500,9/30/1914,262,A
USGS,14158500,10/1/1914,256,A
USGS,14158500,10/2/1914,262,A
USGS,14158500,10/3/1914,262,A
USGS,14158500,10/4/1914,264,A
USGS,14158500,10/5/1914,266,A
USGS,14158500,10/6/1914,268,A
USGS,14158500,10/7/1914,270,A
USGS,14158500,10/8/1914,272,A
USGS,14158500,10/9/1914,270,A
USGS,14158500,10/10/1914,270,A
USGS,14158500,10/11/1914,270,A
USGS,14158500,10/12/1914,270,A
USGS,14158500,10/13/1914,270,A
USGS,14158500,10/14/1914,270,A
USGS,14158500,10/15/1914,268,A
USGS,14158500,10/16/1914,266,A
USGS,14158500,10/17/1914,266,A
USGS,14158500,10/18/1914,270,A
USGS,14158500,10/19/1914,294,A
USGS,14158500,10/20/1914,288,A
USGS,14158500,10/21/1914,296,A
USGS,14158500,10/22/1914,310,A
USGS,14158500,10/23/1914,319,A
USGS,14158500,10/24/1914,323,A
USGS,14158500,10/25/1914,328,A
USGS,14158500,10/26/1914,328,A
USGS,14158500,10/27/1914,328,A
USGS,14158500,10/28/1914,328,A
USGS,14158500,10/29/1914,326,A
USGS,14158500,10/30/1914,323,A
USGS,14158500,10/31/1914,319,A
USGS,14158500,11/1/1914,319,A
USGS,14158500,11/2/1914,316,A
USGS,14158500,11/3/1914,307,A
USGS,14158500,11/4/1914,303,A
USGS,14158500,11/5/1914,303,A
USGS,14158500,11/6/1914,301,A
USGS,14158500,11/7/1914,299,A
USGS,14158500,11/8/1914,296,A
USGS,14158500,11/9/1914,296,A
USGS,14158500,11/10/1914,296,A
USGS,14158500,11/11/1914,292,A
USGS,14158500,11/12/1914,292,A
USGS,14158500,11/13/1914,310,A
USGS,14158500,11/14/1914,301,A
USGS,14158500,11/15/1914,299,A
USGS,14158500,11/16/1914,303,A
USGS,14158500,11/17/1914,305,A
USGS,14158500,11/18/1914,310,A
USGS,14158500,11/19/1914,310,A
USGS,14158500,11/20/1914,312,A
USGS,14158500,11/21/1914,312,A
USGS,14158500,11/22/1914,312,A
USGS,14158500,11/23/1914,312,A
USGS,14158500,11/24/1914,312,A
USGS,14158500,11/25/1914,310,A
USGS,14158500,11/26/1914,307,A
USGS,14158500,11/27/1914,305,A
USGS,14158500,11/28/1914,301,A
USGS,14158500,11/29/1914,296,A
USGS,14158500,11/30/1914,292,A
USGS,14158500,12/1/1914,292,A
USGS,14158500,12/2/1914,288,A
USGS,14158500,12/3/1914,283,A
USGS,14158500,12/4/1914,279,A
USGS,14158500,12/5/1914,277,A
USGS,14158500,12/6/1914,272,A
USGS,14158500,12/7/1914,268,A
USGS,14158500,12/8/1914,262,A
USGS,14158500,12/9/1914,256,A
USGS,14158500,12/10/1914,250,A
USGS,14158500,12/11/1914,246,A
USGS,14158500,12/12/1914,242,A
USGS,14158500,12/13/1914,236,A
USGS,14158500,12/14/1914,232,A
USGS,14158500,12/15/1914,228,A
USGS,14158500,12/16/1914,223,A
USGS,14158500,12/17/1914,223,A
USGS,14158500,12/18/1914,219,A
USGS,14158500,12/19/1914,216,A
USGS,14158500,12/20/1914,212,A
USGS,14158500,12/21/1914,210,A
USGS,14158500,12/22/1914,209,A
USGS,14158500,12/23/1914,209,A
USGS,14158500,12/24/1914,209,A
USGS,14158500,12/25/1914,209,A
USGS,14158500,12/26/1914,209,A
USGS,14158500,12/27/1914,209,A
USGS,14158500,12/28/1914,209,A
USGS,14158500,12/29/1914,209,A
USGS,14158500,12/30/1914,209,A
USGS,14158500,12/31/1914,209,A
USGS,14158500,1/1/1915,209,A
USGS,14158500,1/2/1915,209,A
USGS,14158500,1/3/1915,210,A
USGS,14158500,1/4/1915,216,A
USGS,14158500,1/5/1915,221,A
USGS,14158500,1/6/1915,223,A
USGS,14158500,1/7/1915,226,A
USGS,14158500,1/8/1915,234,A
USGS,14158500,1/9/1915,234,A
USGS,14158500,1/10/1915,236,A
USGS,14158500,1/11/1915,236,A
USGS,14158500,1/12/1915,238,A
USGS,14158500,1/13/1915,238,A
USGS,14158500,1/14/1915,240,A
USGS,14158500,1/15/1915,242,A
USGS,14158500,1/16/1915,242,A
USGS,14158500,1/17/1915,242,A
USGS,14158500,1/18/1915,242,A
USGS,14158500,1/19/1915,242,A
USGS,14158500,1/20/1915,242,A
USGS,14158500,1/21/1915,240,A
USGS,14158500,1/22/1915,238,A
USGS,14158500,1/23/1915,236,A
USGS,14158500,1/24/1915,234,A
USGS,14158500,1/25/1915,232,A
USGS,14158500,1/26/1915,230,A
USGS,14158500,1/27/1915,228,A
USGS,14158500,1/28/1915,228,A
USGS,14158500,1/29/1915,225,A
USGS,14158500,1/30/1915,225,A
USGS,14158500,1/31/1915,225,A
USGS,14158500,2/1/1915,250,A
USGS,14158500,2/2/1915,242,A
USGS,14158500,2/3/1915,254,A
USGS,14158500,2/4/1915,264,A
USGS,14158500,2/5/1915,272,A
USGS,14158500,2/6/1915,277,A
USGS,14158500,2/7/1915,279,A
USGS,14158500,2/8/1915,283,A
USGS,14158500,2/9/1915,283,A
USGS,14158500,2/10/1915,283,A
USGS,14158500,2/11/1915,279,A
USGS,14158500,2/12/1915,277,A
USGS,14158500,2/13/1915,274,A
USGS,14158500,2/14/1915,270,A
USGS,14158500,2/15/1915,268,A
USGS,14158500,2/16/1915,266,A
USGS,14158500,2/17/1915,264,A
USGS,14158500,2/18/1915,262,A
USGS,14158500,2/19/1915,260,A
USGS,14158500,2/20/1915,260,A
USGS,14158500,2/21/1915,262,A
USGS,14158500,2/22/1915,264,A
USGS,14158500,2/23/1915,264,A
USGS,14158500,2/24/1915,268,A
USGS,14158500,2/25/1915,268,A
USGS,14158500,2/26/1915,268,A
USGS,14158500,2/27/1915,272,A
USGS,14158500,2/28/1915,272,A
USGS,14158500,3/1/1915,274,A
USGS,14158500,3/2/1915,274,A
USGS,14158500,3/3/1915,274,A
USGS,14158500,3/4/1915,281,A
USGS,14158500,3/5/1915,279,A
USGS,14158500,3/6/1915,274,A
USGS,14158500,3/7/1915,272,A
USGS,14158500,3/8/1915,270,A
USGS,14158500,3/9/1915,270,A
USGS,14158500,3/10/1915,268,A
USGS,14158500,3/11/1915,266,A
USGS,14158500,3/12/1915,266,A
USGS,14158500,3/13/1915,268,A
USGS,14158500,3/14/1915,272,A
USGS,14158500,3/15/1915,279,A
USGS,14158500,3/16/1915,288,A
USGS,14158500,3/17/1915,294,A
USGS,14158500,3/18/1915,305,A
USGS,14158500,3/19/1915,314,A
USGS,14158500,3/20/1915,326,A
USGS,14158500,3/21/1915,335,A
USGS,14158500,3/22/1915,344,A
USGS,14158500,3/23/1915,353,A
USGS,14158500,3/24/1915,369,A
USGS,14158500,3/25/1915,377,A
USGS,14158500,3/26/1915,387,A
USGS,14158500,3/27/1915,392,A
USGS,14158500,3/28/1915,404,A
USGS,14158500,3/29/1915,428,A
USGS,14158500,3/30/1915,448,A
USGS,14158500,3/31/1915,460,A
USGS,14158500,4/1/1915,500,A
USGS,14158500,4/2/1915,542,A
USGS,14158500,4/3/1915,622,A
USGS,14158500,4/4/1915,645,A
USGS,14158500,4/5/1915,618,A
USGS,14158500,4/6/1915,618,A
USGS,14158500,4/7/1915,614,A
USGS,14158500,4/8/1915,618,A
USGS,14158500,4/9/1915,606,A
USGS,14158500,4/10/1915,595,A
USGS,14158500,4/11/1915,588,A
USGS,14158500,4/12/1915,591,A
USGS,14158500,4/13/1915,606,A
USGS,14158500,4/14/1915,584,A
USGS,14158500,4/15/1915,559,A
USGS,14158500,4/16/1915,545,A
USGS,14158500,4/17/1915,535,A
USGS,14158500,4/18/1915,542,A
USGS,14158500,4/19/1915,538,A
USGS,14158500,4/20/1915,538,A
USGS,14158500,4/21/1915,522,A
USGS,14158500,4/22/1915,503,A
USGS,14158500,4/23/1915,484,A
USGS,14158500,4/24/1915,478,A
USGS,14158500,4/25/1915,466,A
USGS,14158500,4/26/1915,454,A
USGS,14158500,4/27/1915,442,A
USGS,14158500,4/28/1915,431,A
USGS,14158500,4/29/1915,422,A
USGS,14158500,4/30/1915,414,A
USGS,14158500,5/1/1915,406,A
USGS,14158500,5/2/1915,400,A
USGS,14158500,5/3/1915,387,A
USGS,14158500,5/4/1915,371,A
USGS,14158500,5/5/1915,374,A
USGS,14158500,5/6/1915,369,A
USGS,14158500,5/7/1915,366,A
USGS,14158500,5/8/1915,361,A
USGS,14158500,5/9/1915,361,A
USGS,14158500,5/10/1915,371,A
USGS,14158500,5/11/1915,369,A
USGS,14158500,5/12/1915,371,A
USGS,14158500,5/13/1915,371,A
USGS,14158500,5/14/1915,374,A
USGS,14158500,5/15/1915,374,A
USGS,14158500,5/16/1915,379,A
USGS,14158500,5/17/1915,384,A
USGS,14158500,5/18/1915,392,A
USGS,14158500,5/19/1915,400,A
USGS,14158500,5/20/1915,406,A
USGS,14158500,5/21/1915,420,A
USGS,14158500,5/22/1915,428,A
USGS,14158500,5/23/1915,431,A
USGS,14158500,5/24/1915,436,A
USGS,14158500,5/25/1915,436,A
USGS,14158500,5/26/1915,442,A
USGS,14158500,5/27/1915,448,A
USGS,14158500,5/28/1915,469,A
USGS,14158500,5/29/1915,472,A
USGS,14158500,5/30/1915,463,A
USGS,14158500,5/31/1915,448,A
USGS,14158500,6/1/1915,448,A
USGS,14158500,6/2/1915,436,A
USGS,14158500,6/3/1915,428,A
USGS,14158500,6/4/1915,420,A
USGS,14158500,6/5/1915,411,A
USGS,14158500,6/6/1915,400,A
USGS,14158500,6/7/1915,392,A
USGS,14158500,6/8/1915,384,A
USGS,14158500,6/9/1915,379,A
USGS,14158500,6/10/1915,374,A
USGS,14158500,6/11/1915,369,A
USGS,14158500,6/12/1915,364,A
USGS,14158500,6/13/1915,356,A
USGS,14158500,6/14/1915,351,A
USGS,14158500,6/15/1915,347,A
USGS,14158500,6/16/1915,344,A
USGS,14158500,6/17/1915,339,A
USGS,14158500,6/18/1915,335,A
USGS,14158500,6/19/1915,332,A
USGS,14158500,6/20/1915,328,A
USGS,14158500,6/21/1915,323,A
USGS,14158500,6/22/1915,319,A
USGS,14158500,6/23/1915,314,A
USGS,14158500,6/24/1915,310,A
USGS,14158500,6/25/1915,305,A
USGS,14158500,6/26/1915,303,A
USGS,14158500,6/27/1915,299,A
USGS,14158500,6/28/1915,292,A
USGS,14158500,6/29/1915,288,A
USGS,14158500,6/30/1915,288,A
USGS,14158500,7/1/1915,281,A
USGS,14158500,7/2/1915,277,A
USGS,14158500,7/3/1915,274,A
USGS,14158500,7/4/1915,268,A
USGS,14158500,7/5/1915,264,A
USGS,14158500,7/6/1915,264,A
USGS,14158500,7/7/1915,254,A
USGS,14158500,7/8/1915,250,A
USGS,14158500,7/9/1915,248,A
USGS,14158500,7/10/1915,246,A
USGS,14158500,7/11/1915,242,A
USGS,14158500,7/12/1915,240,A
USGS,14158500,7/13/1915,232,A
USGS,14158500,7/14/1915,230,A
USGS,14158500,7/15/1915,230,A
USGS,14158500,7/16/1915,230,A
USGS,14158500,7/17/1915,228,A
USGS,14158500,7/18/1915,225,A
USGS,14158500,7/19/1915,223,A
USGS,14158500,7/20/1915,223,A
USGS,14158500,7/21/1915,223,A
USGS,14158500,7/22/1915,221,A
USGS,14158500,7/23/1915,219,A
USGS,14158500,7/24/1915,216,A
USGS,14158500,7/25/1915,216,A
USGS,14158500,7/26/1915,212,A
USGS,14158500,7/27/1915,209,A
USGS,14158500,7/28/1915,207,A
USGS,14158500,7/29/1915,204,A
USGS,14158500,7/30/1915,202,A
USGS,14158500,7/31/1915,201,A
USGS,14158500,8/1/1915,200,A
USGS,14158500,8/2/1915,200,A
USGS,14158500,8/3/1915,200,A
USGS,14158500,8/4/1915,200,A
USGS,14158500,8/5/1915,200,A
USGS,14158500,8/6/1915,200,A
USGS,14158500,8/7/1915,200,A
USGS,14158500,8/8/1915,190,A
USGS,14158500,8/9/1915,190,A
USGS,14158500,8/10/1915,190,A
USGS,14158500,8/11/1915,190,A
USGS,14158500,8/12/1915,190,A
USGS,14158500,8/13/1915,190,A
USGS,14158500,8/14/1915,190,A
USGS,14158500,8/15/1915,190,A
USGS,14158500,8/16/1915,190,A
USGS,14158500,8/17/1915,190,A
USGS,14158500,8/18/1915,190,A
USGS,14158500,8/19/1915,190,A
USGS,14158500,8/20/1915,190,A
USGS,14158500,8/21/1915,190,A
USGS,14158500,8/22/1915,190,A
USGS,14158500,8/23/1915,180,A
USGS,14158500,8/24/1915,180,A
USGS,14158500,8/25/1915,180,A
USGS,14158500,8/26/1915,180,A
USGS,14158500,8/27/1915,180,A
USGS,14158500,8/28/1915,180,A
USGS,14158500,8/29/1915,180,A
USGS,14158500,8/30/1915,180,A
USGS,14158500,8/31/1915,180,A
USGS,14158500,9/1/1915,180,A
USGS,14158500,9/2/1915,180,A
USGS,14158500,9/3/1915,180,A
USGS,14158500,9/4/1915,180,A
USGS,14158500,9/5/1915,180,A
USGS,14158500,9/6/1915,180,A
USGS,14158500,9/7/1915,180,A
USGS,14158500,9/8/1915,170,A
USGS,14158500,9/9/1915,170,A
USGS,14158500,9/10/1915,170,A
USGS,14158500,9/11/1915,170,A
USGS,14158500,9/12/1915,170,A
USGS,14158500,9/13/1915,170,A
USGS,14158500,9/14/1915,170,A
USGS,14158500,9/15/1915,170,A
USGS,14158500,9/16/1915,170,A
USGS,14158500,9/17/1915,170,A
USGS,14158500,9/18/1915,170,A
USGS,14158500,9/19/1915,170,A
USGS,14158500,9/20/1915,170,A
USGS,14158500,9/21/1915,170,A
USGS,14158500,9/22/1915,170,A
USGS,14158500,9/23/1915,170,A
USGS,14158500,9/24/1915,170,A
USGS,14158500,9/25/1915,170,A
USGS,14158500,9/26/1915,170,A
USGS,14158500,9/27/1915,170,A
USGS,14158500,9/28/1915,165,A
USGS,14158500,9/29/1915,160,A
USGS,14158500,9/30/1915,160,A
USGS,14158500,10/1/1915,,
USGS,14158500,10/2/1915,,
USGS,14158500,10/3/1915,,
USGS,14158500,10/4/1915,,
USGS,14158500,10/5/1915,,
USGS,14158500,10/6/1915,,
USGS,14158500,10/7/1915,,
USGS,14158500,10/8/1915,,
USGS,14158500,10/9/1915,,
USGS,14158500,10/10/1915,,
USGS,14158500,10/11/1915,,
USGS,14158500,10/12/1915,,
USGS,14158500,10/13/1915,,
USGS,14158500,10/14/1915,,
USGS,14158500,10/15/1915,,
USGS,14158500,10/16/1915,,
USGS,14158500,10/17/1915,,
USGS,14158500,10/18/1915,,
USGS,14158500,10/19/1915,,
USGS,14158500,10/20/1915,,
USGS,14158500,10/21/1915,,
USGS,14158500,10/22/1915,,
USGS,14158500,10/23/1915,,
USGS,14158500,10/24/1915,,
USGS,14158500,10/25/1915,,
USGS,14158500,10/26/1915,,
USGS,14158500,10/27/1915,,
USGS,14158500,10/28/1915,,
USGS,14158500,10/29/1915,,
USGS,14158500,10/30/1915,,
USGS,14158500,10/31/1915,,
USGS,14158500,11/1/1915,,
USGS,14158500,11/2/1915,,
USGS,14158500,11/3/1915,,
USGS,14158500,11/4/1915,,
USGS,14158500,11/5/1915,,
USGS,14158500,11/6/1915,,
USGS,14158500,11/7/1915,,
USGS,14158500,11/8/1915,,
USGS,14158500,11/9/1915,,
USGS,14158500,11/10/1915,,
USGS,14158500,11/11/1915,,
USGS,14158500,11/12/1915,,
USGS,14158500,11/13/1915,,
USGS,14158500,11/14/1915,,
USGS,14158500,11/15/1915,,
USGS,14158500,11/16/1915,,
USGS,14158500,11/17/1915,,
USGS,14158500,11/18/1915,,
USGS,14158500,11/19/1915,,
USGS,14158500,11/20/1915,,
USGS,14158500,11/21/1915,,
USGS,14158500,11/22/1915,,
USGS,14158500,11/23/1915,,
USGS,14158500,11/24/1915,,
USGS,14158500,11/25/1915,,
USGS,14158500,11/26/1915,,
USGS,14158500,11/27/1915,,
USGS,14158500,11/28/1915,,
USGS,14158500,11/29/1915,,
USGS,14158500,11/30/1915,,
USGS,14158500,12/1/1915,,
USGS,14158500,12/2/1915,,
USGS,14158500,12/3/1915,,
USGS,14158500,12/4/1915,,
USGS,14158500,12/5/1915,,
USGS,14158500,12/6/1915,,
USGS,14158500,12/7/1915,,
USGS,14158500,12/8/1915,,
USGS,14158500,12/9/1915,,
USGS,14158500,12/10/1915,,
USGS,14158500,12/11/1915,,
USGS,14158500,12/12/1915,,
USGS,14158500,12/13/1915,,
USGS,14158500,12/14/1915,,
USGS,14158500,12/15/1915,,
USGS,14158500,12/16/1915,,
USGS,14158500,12/17/1915,,
USGS,14158500,12/18/1915,,
USGS,14158500,12/19/1915,,
USGS,14158500,12/20/1915,,
USGS,14158500,12/21/1915,,
USGS,14158500,12/22/1915,,
USGS,14158500,12/23/1915,,
USGS,14158500,12/24/1915,,
USGS,14158500,12/25/1915,,
USGS,14158500,12/26/1915,,
USGS,14158500,12/27/1915,,
USGS,14158500,12/28/1915,,
USGS,14158500,12/29/1915,,
USGS,14158500,12/30/1915,,
USGS,14158500,12/31/1915,,
USGS,14158500,1/1/1916,,
USGS,14158500,1/2/1916,,
USGS,14158500,1/3/1916,,
USGS,14158500,1/4/1916,,
USGS,14158500,1/5/1916,,
USGS,14158500,1/6/1916,,
USGS,14158500,1/7/1916,,
USGS,14158500,1/8/1916,,
USGS,14158500,1/9/1916,,
USGS,14158500,1/10/1916,,
USGS,14158500,1/11/1916,,
USGS,14158500,1/12/1916,,
USGS,14158500,1/13/1916,,
USGS,14158500,1/14/1916,,
USGS,14158500,1/15/1916,,
USGS,14158500,1/16/1916,,
USGS,14158500,1/17/1916,,
USGS,14158500,1/18/1916,,
USGS,14158500,1/19/1916,,
USGS,14158500,1/20/1916,,
USGS,14158500,1/21/1916,,
USGS,14158500,1/22/1916,,
USGS,14158500,1/23/1916,,
USGS,14158500,1/24/1916,,
USGS,14158500,1/25/1916,,
USGS,14158500,1/26/1916,,
USGS,14158500,1/27/1916,,
USGS,14158500,1/28/1916,,
USGS,14158500,1/29/1916,,
USGS,14158500,1/30/1916,,
USGS,14158500,1/31/1916,,
USGS,14158500,2/1/1916,,
USGS,14158500,2/2/1916,,
USGS,14158500,2/3/1916,,
USGS,14158500,2/4/1916,,
USGS,14158500,2/5/1916,,
USGS,14158500,2/6/1916,,
USGS,14158500,2/7/1916,,
USGS,14158500,2/8/1916,,
USGS,14158500,2/9/1916,,
USGS,14158500,2/10/1916,,
USGS,14158500,2/11/1916,,
USGS,14158500,2/12/1916,,
USGS,14158500,2/13/1916,,
USGS,14158500,2/14/1916,,
USGS,14158500,2/15/1916,,
USGS,14158500,2/16/1916,,
USGS,14158500,2/17/1916,,
USGS,14158500,2/18/1916,,
USGS,14158500,2/19/1916,,
USGS,14158500,2/20/1916,,
USGS,14158500,2/21/1916,,
USGS,14158500,2/22/1916,,
USGS,14158500,2/23/1916,,
USGS,14158500,2/24/1916,,
USGS,14158500,2/25/1916,,
USGS,14158500,2/26/1916,,
USGS,14158500,2/27/1916,,
USGS,14158500,2/28/1916,,
USGS,14158500,2/29/1916,,
USGS,14158500,3/1/1916,,
USGS,14158500,3/2/1916,,
USGS,14158500,3/3/1916,,
USGS,14158500,3/4/1916,,
USGS,14158500,3/5/1916,,
USGS,14158500,3/6/1916,,
USGS,14158500,3/7/1916,,
USGS,14158500,3/8/1916,,
USGS,14158500,3/9/1916,,
USGS,14158500,3/10/1916,,
USGS,14158500,3/11/1916,,
USGS,14158500,3/12/1916,,
USGS,14158500,3/13/1916,,
USGS,14158500,3/14/1916,,
USGS,14158500,3/15/1916,,
USGS,14158500,3/16/1916,,
USGS,14158500,3/17/1916,,
USGS,14158500,3/18/1916,,
USGS,14158500,3/19/1916,,
USGS,14158500,3/20/1916,,
USGS,14158500,3/21/1916,,
USGS,14158500,3/22/1916,,
USGS,14158500,3/23/1916,,
USGS,14158500,3/24/1916,,
USGS,14158500,3/25/1916,,
USGS,14158500,3/26/1916,,
USGS,14158500,3/27/1916,,
USGS,14158500,3/28/1916,,
USGS,14158500,3/29/1916,,
USGS,14158500,3/30/1916,,
USGS,14158500,3/31/1916,,
USGS,14158500,4/1/1916,,
USGS,14158500,4/2/1916,,
USGS,14158500,4/3/1916,,
USGS,14158500,4/4/1916,,
USGS,14158500,4/5/1916,,
USGS,14158500,4/6/1916,,
USGS,14158500,4/7/1916,,
USGS,14158500,4/8/1916,,
USGS,14158500,4/9/1916,,
USGS,14158500,4/10/1916,,
USGS,14158500,4/11/1916,,
USGS,14158500,4/12/1916,,
USGS,14158500,4/13/1916,,
USGS,14158500,4/14/1916,,
USGS,14158500,4/15/1916,,
USGS,14158500,4/16/1916,,
USGS,14158500,4/17/1916,,
USGS,14158500,4/18/1916,,
USGS,14158500,4/19/1916,,
USGS,14158500,4/20/1916,,
USGS,14158500,4/21/1916,,
USGS,14158500,4/22/1916,,
USGS,14158500,4/23/1916,,
USGS,14158500,4/24/1916,,
USGS,14158500,4/25/1916,,
USGS,14158500,4/26/1916,,
USGS,14158500,4/27/1916,,
USGS,14158500,4/28/1916,,
USGS,14158500,4/29/1916,,
USGS,14158500,4/30/1916,,
USGS,14158500,5/1/1916,,
USGS,14158500,5/2/1916,,
USGS,14158500,5/3/1916,,
USGS,14158500,5/4/1916,,
USGS,14158500,5/5/1916,,
USGS,14158500,5/6/1916,,
USGS,14158500,5/7/1916,,
USGS,14158500,5/8/1916,,
USGS,14158500,5/9/1916,,
USGS,14158500,5/10/1916,,
USGS,14158500,5/11/1916,,
USGS,14158500,5/12/1916,,
USGS,14158500,5/13/1916,,
USGS,14158500,5/14/1916,,
USGS,14158500,5/15/1916,,
USGS,14158500,5/16/1916,,
USGS,14158500,5/17/1916,,
USGS,14158500,5/18/1916,,
USGS,14158500,5/19/1916,,
USGS,14158500,5/20/1916,,
USGS,14158500,5/21/1916,,
USGS,14158500,5/22/1916,,
USGS,14158500,5/23/1916,,
USGS,14158500,5/24/1916,,
USGS,14158500,5/25/1916,,
USGS,14158500,5/26/1916,,
USGS,14158500,5/27/1916,,
USGS,14158500,5/28/1916,,
USGS,14158500,5/29/1916,,
USGS,14158500,5/30/1916,,
USGS,14158500,5/31/1916,,
USGS,14158500,6/1/1916,,
USGS,14158500,6/2/1916,,
USGS,14158500,6/3/1916,,
USGS,14158500,6/4/1916,,
USGS,14158500,6/5/1916,,
USGS,14158500,6/6/1916,,
USGS,14158500,6/7/1916,,
USGS,14158500,6/8/1916,,
USGS,14158500,6/9/1916,,
USGS,14158500,6/10/1916,,
USGS,14158500,6/11/1916,,
USGS,14158500,6/12/1916,,
USGS,14158500,6/13/1916,,
USGS,14158500,6/14/1916,,
USGS,14158500,6/15/1916,,
USGS,14158500,6/16/1916,,
USGS,14158500,6/17/1916,,
USGS,14158500,6/18/1916,,
USGS,14158500,6/19/1916,,
USGS,14158500,6/20/1916,,
USGS,14158500,6/21/1916,,
USGS,14158500,6/22/1916,,
USGS,14158500,6/23/1916,,
USGS,14158500,6/24/1916,,
USGS,14158500,6/25/1916,,
USGS,14158500,6/26/1916,,
USGS,14158500,6/27/1916,,
USGS,14158500,6/28/1916,,
USGS,14158500,6/29/1916,,
USGS,14158500,6/30/1916,,
USGS,14158500,7/1/1916,,
USGS,14158500,7/2/1916,,
USGS,14158500,7/3/1916,,
USGS,14158500,7/4/1916,,
USGS,14158500,7/5/1916,,
USGS,14158500,7/6/1916,,
USGS,14158500,7/7/1916,,
USGS,14158500,7/8/1916,,
USGS,14158500,7/9/1916,,
USGS,14158500,7/10/1916,,
USGS,14158500,7/11/1916,,
USGS,14158500,7/12/1916,,
USGS,14158500,7/13/1916,,
USGS,14158500,7/14/1916,,
USGS,14158500,7/15/1916,,
USGS,14158500,7/16/1916,,
USGS,14158500,7/17/1916,,
USGS,14158500,7/18/1916,,
USGS,14158500,7/19/1916,,
USGS,14158500,7/20/1916,,
USGS,14158500,7/21/1916,,
USGS,14158500,7/22/1916,,
USGS,14158500,7/23/1916,,
USGS,14158500,7/24/1916,,
USGS,14158500,7/25/1916,,
USGS,14158500,7/26/1916,,
USGS,14158500,7/27/1916,,
USGS,14158500,7/28/1916,,
USGS,14158500,7/29/1916,,
USGS,14158500,7/30/1916,,
USGS,14158500,7/31/1916,,
USGS,14158500,8/1/1916,,
USGS,14158500,8/2/1916,,
USGS,14158500,8/3/1916,,
USGS,14158500,8/4/1916,,
USGS,14158500,8/5/1916,,
USGS,14158500,8/6/1916,,
USGS,14158500,8/7/1916,,
