DBCODE,ENTITY,SITECODE,PRECIP_METHOD,HEIGHT,QC_LEVEL,PROBE_CODE,date,PRECIP_TOT_DAY,PRECIP_TOT_FLAG,EVENT_CODE
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/11/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/12/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/13/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/14/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/15/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/16/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/17/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/18/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/19/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/20/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/21/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/22/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/23/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/24/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/25/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/26/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/27/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/28/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/29/1958,9.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/30/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/31/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/1/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/2/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/3/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/4/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/5/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/6/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/7/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/8/1958,2.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/9/1958,1.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/10/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/11/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/12/1958,20.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/13/1958,19.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/14/1958,6.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/15/1958,0.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/16/1958,5.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/17/1958,0.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/18/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/19/1958,3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/20/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/21/1958,3.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/22/1958,1.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/23/1958,0.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/24/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/25/1958,2.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/26/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/27/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/28/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/29/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/30/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/1/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/2/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/3/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/4/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/5/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/6/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/7/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/8/1958,16.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/9/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/10/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/11/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/12/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/13/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/14/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/15/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/16/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/17/1958,1.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/18/1958,17.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/19/1958,46.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/20/1958,2.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/21/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/22/1958,4.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/23/1958,0.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/24/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/25/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/26/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/27/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/28/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/29/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/30/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/31/1958,3.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/1/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/2/1958,8.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/3/1958,32,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/4/1958,21.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/5/1958,9.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/6/1958,57.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/7/1958,22.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/8/1958,40.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/9/1958,22.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/10/1958,2.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/11/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/12/1958,51.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/13/1958,54.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/14/1958,23.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/15/1958,3.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/16/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/17/1958,8.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/18/1958,57.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/19/1958,71.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/20/1958,1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/21/1958,0.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/22/1958,0.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/23/1958,2.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/24/1958,6.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/25/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/26/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/27/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/28/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/29/1958,2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/30/1958,3.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/1/1958,9.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/2/1958,20.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/3/1958,4.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/4/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/5/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/6/1958,11.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/7/1958,29,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/8/1958,8.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/9/1958,14,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/10/1958,35.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/11/1958,24.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/12/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/13/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/14/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/15/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/16/1958,0.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/17/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/18/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/19/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/20/1958,6.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/21/1958,4.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/22/1958,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/23/1958,2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/24/1958,9.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/25/1958,8.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/26/1958,33.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/27/1958,17.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/28/1958,2.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/29/1958,29.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/30/1958,5.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/31/1958,1.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/1/1959,6.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/2/1959,4.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/3/1959,0,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/4/1959,22.1,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/5/1959,3.6,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/6/1959,4.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/7/1959,4.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/8/1959,7.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/9/1959,24.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/10/1959,26.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/11/1959,26.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/12/1959,15.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/13/1959,3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/14/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/15/1959,2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/16/1959,8.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/17/1959,6.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/18/1959,9.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/19/1959,12.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/20/1959,2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/21/1959,1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/22/1959,1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/23/1959,8.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/24/1959,26.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/25/1959,13.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/26/1959,31.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/27/1959,103.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/28/1959,9.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/29/1959,15.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/30/1959,13.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/31/1959,7.6,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/1/1959,2,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/2/1959,0.5,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/3/1959,2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/4/1959,1.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/5/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/6/1959,27.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/7/1959,13,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/8/1959,3.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/9/1959,17.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/10/1959,6.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/11/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/12/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/13/1959,18,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/14/1959,48.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/15/1959,23.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/16/1959,6.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/17/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/18/1959,13.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/19/1959,9.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/20/1959,6.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/21/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/22/1959,2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/23/1959,5.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/24/1959,0.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/25/1959,6.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/26/1959,8.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/27/1959,2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/28/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/1/1959,1.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/2/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/3/1959,0.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/4/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/5/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/6/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/7/1959,0.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/8/1959,3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/9/1959,18.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/10/1959,1.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/11/1959,1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/12/1959,7.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/13/1959,18.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/14/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/15/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/16/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/17/1959,5.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/18/1959,33.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/19/1959,2.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/20/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/21/1959,22.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/22/1959,4.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/23/1959,8.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/24/1959,1.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/25/1959,30,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/26/1959,13.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/27/1959,3.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/28/1959,16.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/29/1959,27.9,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/30/1959,20.3,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/31/1959,20.3,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/1/1959,7.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/2/1959,1.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/3/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/4/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/5/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/6/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/7/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/8/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/9/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/10/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/11/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/12/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/13/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/14/1959,4.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/15/1959,0.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/16/1959,1.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/17/1959,1.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/18/1959,0.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/19/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/20/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/21/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/22/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/23/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/24/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/25/1959,5.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/26/1959,21.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/27/1959,26.9,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/28/1959,6.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/29/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/30/1959,18.3,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/1/1959,8.9,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/2/1959,6.4,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/3/1959,0.8,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/4/1959,10.9,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/5/1959,41.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/6/1959,1.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/7/1959,0,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/8/1959,5.8,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/9/1959,3.8,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/10/1959,0,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/11/1959,0,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/12/1959,0,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/13/1959,0,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/14/1959,12.2,E,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/15/1959,3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/16/1959,1.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/17/1959,13.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/18/1959,11.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/19/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/20/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/21/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/22/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/23/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/24/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/25/1959,6.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/26/1959,6.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/27/1959,4.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/28/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/29/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/30/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/31/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/1/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/2/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/3/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/4/1959,14.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/5/1959,12.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/6/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/7/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/8/1959,4.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/9/1959,21.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/10/1959,0.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/11/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/12/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/13/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/14/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/15/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/16/1959,9.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/17/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/18/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/19/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/20/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/21/1959,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/22/1959,0,A,NA
